First Name,Middle Name,Last Name,Employee Salary,Days Worked,Years Worked,Days Lived,Year Lived,Years Lived,Termination
Fname 11308,M,Lname 11308,54475.2,24,0,11043,30,30,1
Fname 5031,,Lname 5031,72540,577,2,15411,42,42,1
Fname 8421,L,Lname 8421,63704.16,1101,3,17229,47,47,1
Fname 11288,,Lname 11288,53445.6,393,1,9474,26,26,1
Fname 12254,DELEON,Lname 12254,61027.2,784,2,17033,47,47,1
Fname 13131,,Lname 13131,82068.48,5360,15,18460,51,51,1
Fname 9184,A,Lname 9184,60128.64,411,1,10292,28,28,1
Fname 12567,,Lname 12567,56066.4,264,1,14881,41,41,1
Fname 11360,RICHARD,Lname 11360,80402.4,396,1,17643,48,48,1
Fname 13348,,Lname 13348,44928,10,0,16914,46,46,1
Fname 2845,L,Lname 2845,77369.76,2278,6,15575,43,43,1
Fname 9447,,Lname 9447,57096,976,3,12054,33,33,1
Fname 11235,,Lname 11235,30784,639,2,11253,31,31,1
Fname 12157,,Lname 12157,66736.8,506,1,14592,40,40,1
Fname 9246,MOTUNRAYO,Lname 9246,38979.2,2254,6,12467,34,34,1
Fname 13045,C,Lname 13045,56384.64,768,2,10443,29,29,1
Fname 11679,,Lname 11679,46800,1124,3,11011,30,30,1
Fname 10627,,Lname 10627,88296,879,2,15561,43,43,1
Fname 7833,J,Lname 7833,90854.4,766,2,13433,37,37,1
Fname 10810,B,Lname 10810,58968,654,2,19476,53,53,1
Fname 13548,R,Lname 13548,57844.8,640,2,16102,44,44,1
Fname 10941,,Lname 10941,69076.8,716,2,12099,33,33,1
Fname 3031,K,Lname 3031,24960,457,1,10124,28,28,1
Fname 13111,D,Lname 13111,83782.4,1702,5,12661,35,35,1
Fname 3826,,Lname 3826,61326.72,1084,3,14384,39,39,1
Fname 7196,,Lname 7196,66736.8,55,0,9756,27,27,1
Fname 13282,,Lname 13282,44928,67,0,21419,59,59,1
Fname 13367,ELIZABETH,Lname 13367,37772.8,1550,4,12717,35,35,1
Fname 13187,,Lname 13187,78624,373,1,9259,25,25,1
Fname 12048,C,Lname 12048,90417.6,1968,5,12432,34,34,1
Fname 11161,M,Lname 11161,83697.12,2902,8,16464,45,45,1
Fname 12736,N,Lname 12736,82892.16,3210,9,25184,69,69,1
Fname 13787,L,Lname 13787,58069.44,3209,9,21755,60,60,1
Fname 10215,,Lname 10215,49364.64,351,1,9839,27,27,1
Fname 11610,,Lname 11610,49121.28,35,0,13596,37,37,1
Fname 10531,L,Lname 10531,52266.24,269,1,9894,27,27,1
Fname 11461,R,Lname 11461,45489.6,307,1,17304,47,47,1
Fname 12974,,Lname 12974,63236.16,347,1,14748,40,40,1
Fname 11065,A,Lname 11065,76939.2,88,0,12979,36,36,1
Fname 13805,D,Lname 13805,56384.64,304,1,13487,37,37,1
Fname 9497,D,Lname 9497,44928,766,2,10919,30,30,1
Fname 11976,J,Lname 11976,80600,344,1,18702,51,51,1
Fname 11777,,Lname 11777,58481.28,1283,4,10375,28,28,1
Fname 7447,,Lname 7447,57732.48,111,0,10567,29,29,1
Fname 10940,A,Lname 10940,46800,2874,8,17838,49,49,1
Fname 12129,,Lname 12129,39748.8,1032,3,23359,64,64,1
Fname 13592,A,Lname 13592,88296,423,1,9353,26,26,1
Fname 11827,D,Lname 11827,86507.2,261,1,14568,40,40,1
Fname 9846,B,Lname 9846,44449.6,205,1,10382,28,28,1
Fname 11924,V,Lname 11924,87692.8,329,1,9943,27,27,1
Fname 10457,R,Lname 10457,52228.8,273,1,11098,30,30,1
Fname 4416,,Lname 4416,53820,1663,5,11654,32,32,1
Fname 8489,,Lname 8489,48952.8,205,1,19929,55,55,1
Fname 10131,,Lname 10131,62400,559,2,9023,25,25,1
Fname 10246,,Lname 10246,65520,1718,5,19426,53,53,1
Fname 11128,,Lname 11128,44928,6043,17,16354,45,45,1
Fname 12500,C,Lname 12500,54808,767,2,15584,43,43,1
Fname 13940,,Lname 13940,66867.84,165,0,13796,38,38,1
Fname 13777,,Lname 13777,33134.4,402,1,12770,35,35,1
Fname 11131,L,Lname 11131,70720,680,2,9883,27,27,1
Fname 12503,,Lname 12503,59117.76,545,1,9861,27,27,1
Fname 12569,,Lname 12569,57096,501,1,14582,40,40,1
Fname 2648,V,Lname 2648,56160,417,1,12499,34,34,1
Fname 13307,NEAL,Lname 13307,57039.84,291,1,17311,47,47,1
Fname 12694,,Lname 12694,83116.8,178,0,12231,34,34,1
Fname 10995,,Lname 10995,47249.28,227,1,12663,35,35,1
Fname 11522,,Lname 11522,58968,582,2,9558,26,26,1
Fname 10554,,Lname 10554,44928,742,2,12239,34,34,1
Fname 11680,,Lname 11680,58032,2001,5,12755,35,35,1
Fname 4727,N,Lname 4727,48952.8,972,3,13997,38,38,1
Fname 9218,A,Lname 9218,59042.88,650,2,9063,25,25,1
Fname 7244,B,Lname 7244,80600,1864,5,20142,55,55,1
Fname 12941,E,Lname 12941,50656.32,152,0,16747,46,46,1
Fname 9575,M,Lname 9575,74524.32,722,2,12037,33,33,1
Fname 3648,A,Lname 3648,82368,20,0,10010,27,27,1
Fname 10044,A,Lname 10044,52434.72,1238,3,13134,36,36,1
Fname 10779,,Lname 10779,32760,683,2,13975,38,38,1
Fname 13602,W,Lname 13602,47361.6,521,1,11587,32,32,1
Fname 13690,S,Lname 13690,56871.36,631,2,10631,29,29,1
Fname 12201,B,Lname 12201,49907.52,265,1,8622,24,24,1
Fname 11588,D,Lname 11588,73925.28,125,0,9098,25,25,1
Fname 12434,H,Lname 12434,73588.32,411,1,9383,26,26,1
Fname 7899,,Lname 7899,56160,661,2,10134,28,28,1
Fname 13684,,Lname 13684,83921.76,3215,9,15748,43,43,1
Fname 12078,,Lname 12078,56160,2053,6,16556,45,45,1
Fname 11031,,Lname 11031,53352,381,1,8681,24,24,1
Fname 12310,,Lname 12310,51517.44,287,1,14473,40,40,1
Fname 7594,,Lname 7594,29796,748,2,15629,43,43,1
Fname 13982,,Lname 13982,58893.12,565,2,16121,44,44,1
Fname 13024,A,Lname 13024,57863.52,285,1,12369,34,34,1
Fname 12795,,Lname 12795,50113.44,11126,30,24442,67,67,1
Fname 13476,L,Lname 13476,34663.2,8291,23,21773,60,60,1
Fname 13400,V,Lname 13400,72521.28,1858,5,13897,38,38,1
Fname 8285,,Lname 8285,66924,1248,3,13114,36,36,1
Fname 13824,S,Lname 13824,56160,380,1,11543,32,32,1
Fname 9167,B,Lname 9167,53838.72,2058,6,11297,31,31,1
Fname 6077,,Lname 6077,91852.8,349,1,8328,23,23,1
Fname 12655,MICHELLE,Lname 12655,69001.92,565,2,10107,28,28,1
Fname 10896,A,Lname 10896,47736,13318,36,23769,65,65,1
Fname 3723,,Lname 3723,50394.24,2321,6,12055,33,33,1
Fname 5121,,Lname 5121,44928,570,2,11538,32,32,1
Fname 479,W,Lname 479,23920,178,0,14364,39,39,1
Fname 2731,,Lname 2731,51442.56,290,1,14868,41,41,1
Fname 13713,,Lname 13713,54231.84,1100,3,12030,33,33,1
Fname 10911,D.,Lname 10911,65370.24,708,2,9780,27,27,1
Fname 12780,,Lname 12780,41589.6,6985,19,18143,50,50,1
Fname 9781,N,Lname 9781,92539.2,76,0,12608,35,35,1
Fname 11459,K,Lname 11459,43056,3205,9,11361,31,31,1
Fname 1560,M,Lname 1560,78624,601,2,9914,27,27,1
Fname 9380,A,Lname 9380,72427.68,32,0,12914,35,35,1
Fname 12799,E,Lname 12799,81207.36,242,1,11627,32,32,1
Fname 9629,S,Lname 9629,65875.68,186,1,11594,32,32,1
Fname 7590,L,Lname 7590,96470.4,1355,4,10643,29,29,1
Fname 12863,L,Lname 12863,81036.8,451,1,15700,43,43,1
Fname 7150,M,Lname 7150,90417.6,483,1,9213,25,25,1
Fname 13092,A,Lname 13092,71468.8,80,0,12777,35,35,1
Fname 13336,C,Lname 13336,65950.56,367,1,10666,29,29,1
Fname 11601,A,Lname 11601,55205.28,282,1,11179,31,31,1
Fname 10651,,Lname 10651,51948,1268,3,20437,56,56,1
Fname 11359,O,Lname 11359,97177.6,601,2,13143,36,36,1
Fname 11945,PREET,Lname 11945,49851.36,307,1,10037,27,27,1
Fname 6247,,Lname 6247,45601.92,2413,7,14463,40,40,1
Fname 11892,D,Lname 11892,48054.24,164,0,17742,49,49,1
Fname 2340,M,Lname 2340,71901.44,429,1,14565,40,40,1
Fname 2630,A,Lname 2630,62599.68,33,0,19767,54,54,1
Fname 12196,M,Lname 12196,81300.96,4217,12,19889,54,54,1
Fname 10561,,Lname 10561,58593.6,129,0,16763,46,46,1
Fname 10503,R,Lname 10503,48952.8,114,0,14333,39,39,1
Fname 330,,Lname 330,62749.44,708,2,9473,26,26,1
Fname 9395,,Lname 9395,50562.72,127,0,12654,35,35,1
Fname 9728,C,Lname 9728,81768.96,35,0,10563,29,29,1
Fname 3128,M,Lname 3128,72540,887,2,11357,31,31,1
Fname 5998,,Lname 5998,61457.76,677,2,11142,31,31,1
Fname 7068,K,Lname 7068,49813.92,571,2,8994,25,25,1
Fname 9489,,Lname 9489,62712,2499,7,10640,29,29,1
Fname 10712,,Lname 10712,56160,781,2,10506,29,29,1
Fname 13720,L,Lname 13720,49327.2,73,0,21819,60,60,1
Fname 11367,M,Lname 11367,33685.6,1576,4,10066,28,28,1
Fname 4730,VADAKKEVEETTIL,Lname 4730,70405.92,120,0,10912,30,30,1
Fname 719,,Lname 719,47829.6,2038,6,20039,55,55,1
Fname 2592,D,Lname 2592,53820,2572,7,25051,69,69,1
Fname 13868,,Lname 13868,53389.44,2638,7,15168,42,42,1
Fname 10454,TAYLOR,Lname 10454,86756.8,524,1,22961,63,63,1
Fname 12891,S,Lname 12891,61776,747,2,14277,39,39,1
Fname 12925,J,Lname 12925,75085.92,1018,3,11106,30,30,1
Fname 10279,K,Lname 10279,116688,1017,3,16899,46,46,1
Fname 11664,LYNN,Lname 11664,116688,2003,5,15488,42,42,1
Fname 8433,R,Lname 8433,75628.8,141,0,18467,51,51,1
Fname 5729,N,Lname 5729,60240.96,1894,5,10105,28,28,1
Fname 5503,N,Lname 5503,65875.68,31,0,12266,34,34,1
Fname 10221,,Lname 10221,72540,2283,6,10196,28,28,1
Fname 10597,D,Lname 10597,62056.8,57,0,14371,39,39,1
Fname 12112,G,Lname 12112,40248,111,0,10322,28,28,1
Fname 13594,,Lname 13594,80009.28,18,0,16050,44,44,1
Fname 10530,,Lname 10530,72540,135,0,11381,31,31,1
Fname 10890,L,Lname 10890,67371.2,57,0,10097,28,28,1
Fname 12023,K,Lname 12023,54400.32,3556,10,12160,33,33,1
Fname 9453,L,Lname 9453,51948,69,0,12041,33,33,1
Fname 11642,,Lname 11642,61064.64,272,1,14966,41,41,1
Fname 804,,Lname 804,62768.16,495,1,10172,28,28,1
Fname 13294,J,Lname 13294,31491.2,334,1,19719,54,54,1
Fname 7192,,Lname 7192,50113.44,179,0,10223,28,28,1
Fname 13788,,Lname 13788,90923.04,2984,8,20071,55,55,1
Fname 688,P,Lname 688,63086.4,849,2,18382,50,50,1
Fname 9365,,Lname 9365,89585.6,611,2,10974,30,30,1
Fname 13077,,Lname 13077,58930.56,372,1,17562,48,48,1
Fname 1194,,Lname 1194,69076.8,412,1,10914,30,30,1
Fname 10774,S,Lname 10774,58893.12,204,1,12737,35,35,1
Fname 4952,M,Lname 4952,51948,327,1,15182,42,42,1
Fname 11237,,Lname 11237,84708,628,2,8821,24,24,1
Fname 5322,F,Lname 5322,79354.08,1523,4,15481,42,42,1
Fname 3675,,Lname 3675,78118.56,989,3,13163,36,36,1
Fname 13692,A,Lname 13692,71341.92,42,0,18530,51,51,1
Fname 6466,A,Lname 6466,57676.32,139,0,8714,24,24,1
Fname 11455,,Lname 11455,55242.72,2986,8,23380,64,64,1
Fname 13619,P,Lname 13619,55242.72,816,2,14608,40,40,1
Fname 13202,J,Lname 13202,75142.08,129,0,11483,31,31,1
Fname 10175,N,Lname 10175,65108.16,147,0,14618,40,40,1
Fname 10861,,Lname 10861,61439.04,2323,6,22645,62,62,1
Fname 9927,,Lname 9927,57564,1602,4,12657,35,35,1
Fname 12245,N,Lname 12245,61064.64,724,2,17137,47,47,1
Fname 11754,,Lname 11754,49327.2,1646,5,11503,32,32,1
Fname 13512,A,Lname 13512,30784,244,1,9470,26,26,1
Fname 11644,L,Lname 11644,80496,615,2,12320,34,34,1
Fname 7900,A,Lname 7900,63217.44,727,2,18799,52,52,1
Fname 1282,P,Lname 1282,51948,915,3,17187,47,47,1
Fname 12749,D.,Lname 12749,67841.28,2362,6,18659,51,51,1
Fname 8516,A,Lname 8516,59904,149,0,8728,24,24,1
Fname 9335,O,Lname 9335,53352,1609,4,17321,47,47,1
Fname 13966,,Lname 13966,57114.72,7396,20,22621,62,62,1
Fname 12519,J,Lname 12519,96137.6,600,2,9815,27,27,1
Fname 10812,J,Lname 10812,29120,1103,3,15185,42,42,1
Fname 2749,KAY,Lname 2749,42390.4,115,0,17813,49,49,1
Fname 13267,J,Lname 13267,71079.84,2942,8,11595,32,32,1
Fname 8040,,Lname 8040,63142.56,3537,10,12021,33,33,1
Fname 9895,,Lname 9895,33768.8,3473,10,16440,45,45,1
Fname 1644,S,Lname 1644,47829.6,112,0,11557,32,32,1
Fname 9663,,Lname 9663,70443.36,616,2,13152,36,36,1
Fname 12356,,Lname 12356,66137.76,2547,7,15079,41,41,1
Fname 11232,I,Lname 11232,50562.72,572,2,18173,50,50,1
Fname 9864,,Lname 9864,60297.12,501,1,8590,24,24,1
Fname 10724,,Lname 10724,55242.72,228,1,15358,42,42,1
Fname 1035,R,Lname 1035,53820,77,0,13192,36,36,1
Fname 5123,N,Lname 5123,30784,369,1,11306,31,31,1
Fname 13095,M,Lname 13095,76396.32,131,0,17959,49,49,1
Fname 11405,,Lname 11405,70499.52,92,0,18992,52,52,1
Fname 13362,,Lname 13362,67672.8,26,0,18160,50,50,1
Fname 7650,R,Lname 7650,43056,1190,3,14747,40,40,1
Fname 10040,LYNN,Lname 10040,80889.12,298,1,12517,34,34,1
Fname 13272,T,Lname 13272,68739.84,206,1,10832,30,30,1
Fname 2616,O,Lname 2616,59267.52,156,0,11233,31,31,1
Fname 12614,,Lname 12614,28828.8,2351,6,14345,39,39,1
Fname 11959,,Lname 11959,47380.32,559,2,9235,25,25,1
Fname 6644,N,Lname 6644,44347.68,4205,12,13908,38,38,1
Fname 10913,,Lname 10913,39197.6,558,2,9578,26,26,1
Fname 12596,G,Lname 12596,69937.92,194,1,12048,33,33,1
Fname 11434,,Lname 11434,76658.4,2118,6,24218,66,66,1
Fname 8216,D,Lname 8216,50824.8,56,0,15151,42,42,1
Fname 10444,G,Lname 10444,58762.08,117,0,12032,33,33,1
Fname 3170,YING,Lname 3170,89980.8,4624,13,15943,44,44,1
Fname 13943,K,Lname 13943,50319.36,1822,5,14059,39,39,1
Fname 9219,,Lname 9219,63460.8,75,0,14748,40,40,1
Fname 8406,,Lname 8406,74880,640,2,21555,59,59,1
Fname 14010,KIMANI,Lname 14010,64883.52,171,0,9997,27,27,1
Fname 12429,D,Lname 12429,37648,91,0,11383,31,31,1
Fname 9587,ANITA,Lname 9587,76957.92,321,1,9222,25,25,1
Fname 10142,,Lname 10142,62899.2,842,2,11067,30,30,1
Fname 12501,J,Lname 12501,54774.72,268,1,10033,27,27,1
Fname 13234,L,Lname 13234,71847.36,2878,8,15716,43,43,1
Fname 9861,R,Lname 9861,72783.36,274,1,12214,33,33,1
Fname 11891,,Lname 11891,52434.72,286,1,8833,24,24,1
Fname 11323,D,Lname 11323,49439.52,4352,12,13328,37,37,1
Fname 12839,,Lname 12839,65520,1194,3,15525,43,43,1
Fname 11741,,Lname 11741,53782.56,3237,9,16156,44,44,1
Fname 12575,S,Lname 12575,30784,7,0,20782,57,57,1
Fname 10200,H,Lname 10200,40289.6,89,0,12397,34,34,1
Fname 11731,,Lname 11731,49327.2,2350,6,10605,29,29,1
Fname 13983,,Lname 13983,81207.36,2495,7,11972,33,33,1
Fname 12954,,Lname 12954,64584,1939,5,21578,59,59,1
Fname 12435,,Lname 12435,45489.6,867,2,11802,32,32,1
Fname 2550,,Lname 2550,31200,1630,4,10479,29,29,1
Fname 158,K.,Lname 158,36608,510,1,11698,32,32,1
Fname 12653,J,Lname 12653,50787.36,1608,4,10438,29,29,1
Fname 11342,DAGDAG,Lname 11342,84884.8,130,0,15918,44,44,1
Fname 7788,W,Lname 7788,50675.04,1221,3,17641,48,48,1
Fname 11324,,Lname 11324,48952.8,94,0,10622,29,29,1
Fname 9711,M,Lname 9711,86403.2,275,1,11454,31,31,1
Fname 13935,B,Lname 13935,72540,869,2,11999,33,33,1
Fname 9445,,Lname 9445,63648,14,0,12577,34,34,1
Fname 604,,Lname 604,75296,1573,4,16260,45,45,1
Fname 12821,,Lname 12821,66144,4572,13,16842,46,46,1
Fname 9638,ANN,Lname 9638,64272,421,1,12819,35,35,1
Fname 13085,G,Lname 13085,60652.8,6973,19,19162,52,52,1
Fname 11157,B,Lname 11157,59904,1743,5,10328,28,28,1
Fname 12560,M,Lname 12560,59800,125,0,16972,46,46,1
Fname 9418,Y,Lname 9418,44928,250,1,14021,38,38,1
Fname 9301,,Lname 9301,55373.76,1705,5,17930,49,49,1
Fname 11753,,Lname 11753,54392,2679,7,11295,31,31,1
Fname 6133,L,Lname 6133,65651.04,52,0,21365,59,59,1
Fname 12662,D,Lname 12662,53352,357,1,16928,46,46,1
Fname 359,N,Lname 359,51199.2,439,1,12299,34,34,1
Fname 2943,F.,Lname 2943,68777.28,109,0,13463,37,37,1
Fname 11143,,Lname 11143,79560,375,1,8539,23,23,1
Fname 3314,LEE,Lname 3314,68983.2,94,0,16399,45,45,1
Fname 10783,TOLOUEEFAR,Lname 10783,64471.68,8536,23,25203,69,69,1
Fname 10731,A,Lname 10731,72521.28,57,0,8764,24,24,1
Fname 10035,D,Lname 10035,56160,791,2,10136,28,28,1
Fname 1885,A,Lname 1885,33519.2,371,1,10450,29,29,1
Fname 8014,NICOLE,Lname 8014,60746.4,474,1,9834,27,27,1
Fname 11182,,Lname 11182,74224.8,74,0,9918,27,27,1
Fname 10758,D,Lname 10758,59061.6,408,1,13161,36,36,1
Fname 5800,L,Lname 5800,58406.4,30,0,11313,31,31,1
Fname 6646,C,Lname 6646,47268,1170,3,12607,35,35,1
Fname 6913,O,Lname 6913,56983.68,375,1,9492,26,26,1
Fname 12707,J,Lname 12707,69264,70,0,13015,36,36,1
Fname 13482,,Lname 13482,63741.6,1018,3,11270,31,31,1
Fname 10799,M,Lname 10799,58032,435,1,10588,29,29,1
Fname 11641,,Lname 11641,57601.44,111,0,13482,37,37,1
Fname 11957,,Lname 11957,62655.84,348,1,12308,34,34,1
Fname 9450,,Lname 9450,51948,103,0,10090,28,28,1
Fname 10991,L,Lname 10991,40612,348,1,9539,26,26,1
Fname 9581,LASHAWN,Lname 9581,67448.16,1068,3,10933,30,30,1
Fname 13689,,Lname 13689,54756,230,1,10111,28,28,1
Fname 1584,C,Lname 1584,41579.2,11107,30,23907,65,65,1
Fname 12034,,Lname 12034,58275.36,3448,9,20057,55,55,1
Fname 12444,K,Lname 12444,69264,808,2,9293,25,25,1
Fname 10880,J,Lname 10880,48952.8,2837,8,17685,48,48,1
Fname 11249,R,Lname 11249,76440,3165,9,15053,41,41,1
Fname 13182,C,Lname 13182,62187.84,10264,28,23713,65,65,1
Fname 10054,A,Lname 10054,72540,2604,7,22550,62,62,1
Fname 10521,L,Lname 10521,38740,587,2,11906,33,33,1
Fname 11721,E,Lname 11721,38740,1558,4,10354,28,28,1
Fname 4322,L,Lname 4322,66736.8,52,0,13328,37,37,1
Fname 12172,M,Lname 12172,46800,198,1,16422,45,45,1
Fname 10340,P,Lname 10340,69076.8,2717,7,10380,28,28,1
Fname 10212,,Lname 10212,43680,34,0,10084,28,28,1
Fname 12394,M,Lname 12394,47080.8,219,1,13749,38,38,1
Fname 9300,R,Lname 9300,57039.84,9417,26,26316,72,72,1
Fname 13694,L,Lname 13694,26000,1156,3,17365,48,48,1
Fname 11833,L,Lname 11833,51330.24,1807,5,14032,38,38,1
Fname 12493,D,Lname 12493,51948,539,1,11904,33,33,1
Fname 2981,L,Lname 2981,59585.76,8618,24,19641,54,54,1
Fname 2553,O,Lname 2553,56160,505,1,18447,51,51,1
Fname 10741,R,Lname 10741,54362.88,414,1,22841,63,63,1
Fname 9405,L,Lname 9405,59286.24,12,0,16896,46,46,1
Fname 12602,M,Lname 12602,72540,256,1,11446,31,31,1
Fname 12785,R,Lname 12785,58200.48,11,0,17729,49,49,1
Fname 11839,C,Lname 11839,59286.24,1039,3,14953,41,41,1
Fname 12494,,Lname 12494,62712,563,2,9967,27,27,1
Fname 11069,,Lname 11069,78624,2627,7,14581,40,40,1
Fname 6361,D,Lname 6361,78624,1422,4,9264,25,25,1
Fname 10490,,Lname 10490,48952.8,764,2,11650,32,32,1
Fname 13203,A,Lname 13203,56253.6,477,1,13231,36,36,1
Fname 12999,C,Lname 12999,44928,560,2,8875,24,24,1
Fname 12908,,Lname 12908,86736,699,2,18097,50,50,1
Fname 12759,D,Lname 12759,90438.4,194,1,8391,23,23,1
Fname 4626,F,Lname 4626,52266.24,928,3,12213,33,33,1
Fname 9326,DAVID,Lname 9326,80475.2,191,1,13845,38,38,1
Fname 13390,G,Lname 13390,73008,4,0,16045,44,44,1
Fname 4465,D,Lname 4465,69888,72,0,11121,30,30,1
Fname 11340,,Lname 11340,43128.8,478,1,11297,31,31,1
Fname 3825,A,Lname 3825,58986.72,128,0,9230,25,25,1
Fname 6400,N,Lname 6400,57769.92,22,0,14159,39,39,1
Fname 10754,,Lname 10754,68739.84,2562,7,23752,65,65,1
Fname 11315,,Lname 11315,55823.04,56,0,20279,56,56,1
Fname 13559,BRITTANY,Lname 13559,61607.52,20,0,9925,27,27,1
Fname 5619,A,Lname 5619,58032,13,0,21442,59,59,1
Fname 2090,A,Lname 2090,78624,761,2,12779,35,35,1
Fname 10009,J,Lname 10009,42837.6,288,1,8540,23,23,1
Fname 9288,M,Lname 9288,72090.72,658,2,15906,44,44,1
Fname 11720,,Lname 11720,41048.8,446,1,10015,27,27,1
Fname 12099,ALISSIA,Lname 12099,34039.2,613,2,14211,39,39,1
Fname 2085,C,Lname 2085,78530.4,44,0,12577,34,34,1
Fname 12591,K,Lname 12591,77084.8,688,2,13235,36,36,1
Fname 13891,D,Lname 13891,65913.12,495,1,15129,41,41,1
Fname 3311,,Lname 3311,72540,21,0,12799,35,35,1
Fname 8205,L,Lname 8205,66206.4,525,1,10601,29,29,1
Fname 10639,,Lname 10639,63217.44,635,2,21414,59,59,1
Fname 13756,,Lname 13756,71154.72,633,2,13702,38,38,1
Fname 2791,D,Lname 2791,58294.08,534,1,9480,26,26,1
Fname 11107,,Lname 11107,61907.04,1343,4,12070,33,33,1
Fname 13316,,Lname 13316,55242.72,32,0,12945,35,35,1
Fname 9299,E,Lname 9299,48690.72,732,2,13524,37,37,1
Fname 12409,,Lname 12409,30825.6,149,0,16421,45,45,1
Fname 10569,,Lname 10569,49495.68,940,3,16323,45,45,1
Fname 10821,E,Lname 10821,69544.8,210,1,12528,34,34,1
Fname 9761,L,Lname 9761,44928,405,1,11612,32,32,1
Fname 61,,Lname 61,49608,467,1,10301,28,28,1
Fname 11907,,Lname 11907,45864,459,1,17630,48,48,1
Fname 10132,,Lname 10132,67055.04,606,2,15705,43,43,1
Fname 12341,,Lname 12341,59585.76,3777,10,19284,53,53,1
Fname 10368,J,Lname 10368,56478.24,2823,8,21094,58,58,1
Fname 9370,OLUWASEYI,Lname 9370,47080.8,3990,11,11960,33,33,1
Fname 12816,,Lname 12816,59529.6,5928,16,20876,57,57,1
Fname 3183,CATHERINE,Lname 3183,92705.6,516,1,11030,30,30,1
Fname 10817,KELLEY,Lname 10817,69039.36,355,1,8295,23,23,1
Fname 1969,,Lname 1969,29900,2055,6,20713,57,57,1
Fname 6072,,Lname 6072,51948,2335,6,10459,29,29,1
Fname 9667,G,Lname 9667,29120,319,1,20950,57,57,1
Fname 4255,,Lname 4255,57761.6,2177,6,15902,44,44,1
Fname 9409,,Lname 9409,44928,712,2,11966,33,33,1
Fname 10749,,Lname 10749,75029.76,92,0,18694,51,51,1
Fname 7499,L,Lname 7499,55841.76,531,1,20231,55,55,1
Fname 13651,N,Lname 13651,56010.24,181,0,14860,41,41,1
Fname 6252,,Lname 6252,72540,629,2,9571,26,26,1
Fname 9303,J,Lname 9303,58368.96,1300,4,19961,55,55,1
Fname 6947,W,Lname 6947,57564,382,1,11455,31,31,1
Fname 6256,,Lname 6256,69264,633,2,16425,45,45,1
Fname 12744,L,Lname 12744,47623.68,2981,8,15018,41,41,1
Fname 2780,G,Lname 2780,39166.4,7366,20,21327,58,58,1
Fname 11013,DIANE,Lname 11013,50787.36,691,2,13418,37,37,1
Fname 2388,,Lname 2388,55261.44,1132,3,23098,63,63,1
Fname 11687,LOUISE,Lname 11687,58088.16,25,0,12135,33,33,1
Fname 11169,,Lname 11169,56160,193,1,12646,35,35,1
Fname 5721,A,Lname 5721,51985.44,328,1,16442,45,45,1
Fname 13795,,Lname 13795,66206.4,2385,7,16082,44,44,1
Fname 13236,,Lname 13236,61776,1286,4,15797,43,43,1
Fname 6872,,Lname 6872,59585.76,1062,3,9146,25,25,1
Fname 11700,,Lname 11700,59716.8,327,1,13781,38,38,1
Fname 14019,L,Lname 14019,55617.12,81,0,16333,45,45,1
Fname 11168,S,Lname 11168,82388.8,109,0,10185,28,28,1
Fname 11215,G,Lname 11215,72404.8,12201,33,24482,67,67,1
Fname 3165,,Lname 3165,47361.6,616,2,15592,43,43,1
Fname 11172,L.,Lname 11172,77631.84,833,2,9372,26,26,1
Fname 10877,J.,Lname 10877,37471.2,12215,33,20667,57,57,1
Fname 11599,,Lname 11599,74805.12,2518,7,13896,38,38,1
Fname 11401,M,Lname 11401,64041.12,221,1,8860,24,24,1
Fname 13890,A,Lname 13890,45377.28,17,0,14984,41,41,1
Fname 3869,C,Lname 3869,86340.8,1018,3,14653,40,40,1
Fname 9713,JEANETTE,Lname 9713,61326.72,3251,9,11342,31,31,1
Fname 10205,,Lname 10205,30420,465,1,12610,35,35,1
Fname 11384,CABE,Lname 11384,61719.84,219,1,11160,31,31,1
Fname 12442,,Lname 12442,33134.4,204,1,12749,35,35,1
Fname 9906,,Lname 9906,69732,320,1,14433,40,40,1
Fname 10032,R,Lname 10032,78249.6,502,1,20197,55,55,1
Fname 11527,S,Lname 11527,68515.2,577,2,11166,31,31,1
Fname 13105,,Lname 13105,52135.2,164,0,9518,26,26,1
Fname 11347,,Lname 11347,32479.2,457,1,8941,24,24,1
Fname 7453,,Lname 7453,55429.92,785,2,13155,36,36,1
Fname 10119,,Lname 10119,62982.4,92,0,10862,30,30,1
Fname 1438,,Lname 1438,43680,252,1,8449,23,23,1
Fname 12718,A,Lname 12718,77912.64,1692,5,11904,33,33,1
Fname 6243,L,Lname 6243,64771.2,355,1,17075,47,47,1
Fname 13562,CRAIG,Lname 13562,60840,387,1,10838,30,30,1
Fname 10564,,Lname 10564,63217.44,1358,4,14716,40,40,1
Fname 13300,,Lname 13300,46800,1714,5,10587,29,29,1
Fname 13688,D,Lname 13688,50564.8,62,0,19719,54,54,1
Fname 12153,S,Lname 12153,75535.2,2448,7,10744,29,29,1
Fname 13575,L,Lname 13575,71379.36,453,1,11900,33,33,1
Fname 11499,,Lname 11499,54699.84,1257,3,12380,34,34,1
Fname 9884,E,Lname 9884,45508.32,206,1,12025,33,33,1
Fname 11677,B,Lname 11677,93475.2,219,1,19485,53,53,1
Fname 1161,,Lname 1161,51948,72,0,10384,28,28,1
Fname 620,N,Lname 620,49327.2,2675,7,20145,55,55,1
